CREATED,UPDATED,PRECISION,ACCURACY,CAP_SCALE,X,Y,COMPILER,DES_REF,DES_TITLE,DES_TYPE,DESIGNATED,AMENDED,LINK,LEGISLATIO,CLASS,LOCAL_AUTH,PARISH,CATEGORY,Shape_Leng,Shape_Area,AREA
2014-09-29,,Within 1m,Location Digitised on OS MasterMap,2500,272200,566379,Historic Environment Scotland,SM13540,"Balmaghie, enclosures 100m NW of Balmaghie Church",Scheduled Monument,2014-09-29,,http://portal.historicenvironment.scot/designation/SM13540,http://www.legislation.gov.uk/ukpga/1979/46,Cultural,Dumfries and Galloway,Balmaghie,Ecclesiastical: enclosure; Secular: enclosure,804.584916873,26038.7834218,26038.7834218
2001-01-01,,Within 10m,Location Digitised on OS MasterMap,10000,215303,566371,Historic Environment Scotland,SM5034,"Little Larg,farmstead and dykes 900m W of",Scheduled Monument,1991-03-22,,http://portal.historicenvironment.scot/designation/SM5034,http://www.legislation.gov.uk/ukpga/1979/46,Cultural,Dumfries and Galloway,Inch,Secular: farmstead,1174.21490535,86618.8138556,86618.8138556
2001-01-01,,Within 10m,Location Digitised on OS MasterMap,10000,214880,566357,Historic Environment Scotland,SM5030,"Little Larg,hut circle 1300m W of",Scheduled Monument,1991-03-22,,http://portal.historicenvironment.scot/designation/SM5030,http://www.legislation.gov.uk/ukpga/1979/46,Cultural,Dumfries and Galloway,Inch,"Prehistoric domestic and defensive: hut circle, roundhouse",128.233223755,1308.51737006,1308.51737006
2001-01-01,,Within 10m,Location Digitised on OS MasterMap,10000,214606,566354,Historic Environment Scotland,SM5107,"Little Larg,cairns 1600m W of",Scheduled Monument,1991-10-21,,http://portal.historicenvironment.scot/designation/SM5107,http://www.legislation.gov.uk/ukpga/1979/46,Cultural,Dumfries and Galloway,Inch,"Prehistoric domestic and defensive: field clearance cairn, cairnfield",841.646390424,35004.7410259,35004.7410259
2001-01-01,,Within 10m,Location Digitised on OS MasterMap,10000,218531,566345,Historic Environment Scotland,SM4784,"Knockiebae,farmstead 850m NE of",Scheduled Monument,1990-11-15,,http://portal.historicenvironment.scot/designation/SM4784,http://www.legislation.gov.uk/ukpga/1979/46,Cultural,Dumfries and Galloway,New Luce,Secular: farmstead,363.067936312,7530.50603766,7530.50603766
2001-01-01,,Within 10m,Location Digitised on OS MasterMap,10000,218086,566337,Historic Environment Scotland,SM4915,"Knockiebae,burnt mound 470m NNE of",Scheduled Monument,1990-12-18,,http://portal.historicenvironment.scot/designation/SM4915,http://www.legislation.gov.uk/ukpga/1979/46,Cultural,Dumfries and Galloway,New Luce,Prehistoric domestic and defensive: burnt mound,119.863786731,1143.28460958,1143.28460958
2007-08-16,,Within 1m,Location Digitised on OS MasterMap,2500,326783,566319,Historic Environment Scotland,SM12029,"Woodfield, enclosure 295m NE of",Scheduled Monument,2007-08-16,,http://portal.historicenvironment.scot/designation/SM12029,http://www.legislation.gov.uk/ukpga/1979/46,Cultural,Dumfries and Galloway,Gretna,Prehistoric domestic and defensive: enclosure (domestic or defensive),531.725721818,16731.4892505,16731.4892505
2001-01-01,,Within 10m,Location Digitised on OS MasterMap,10000,217820,566311,Historic Environment Scotland,SM4846,"Knockiebae,clearance cairns 350m N of",Scheduled Monument,1990-11-15,,http://portal.historicenvironment.scot/designation/SM4846,http://www.legislation.gov.uk/ukpga/1979/46,Cultural,Dumfries and Galloway,New Luce,Prehistoric domestic and defensive: field or field system,624.336950638,24359.6174179,24359.6174179
2001-01-01,,Within 10m,Location Digitised on OS MasterMap,10000,215032,566287,Historic Environment Scotland,SM5049,"Little Larg,cairn and field system 1100m W of",Scheduled Monument,1991-03-22,,http://portal.historicenvironment.scot/designation/SM5049,http://www.legislation.gov.uk/ukpga/1979/46,Cultural,Dumfries and Galloway,Inch,Prehistoric ritual and funerary: cairn (type uncertain); Secular: field system,826.362498462,38604.3844082,38604.3844082
2001-01-01,,Within 10m,Location Digitised on OS MasterMap,10000,214125,566235,Historic Environment Scotland,SM5110,"Cairnerzean,cairns 1330m SSW of",Scheduled Monument,1991-11-12,,http://portal.historicenvironment.scot/designation/SM5110,http://www.legislation.gov.uk/ukpga/1979/46,Cultural,Dumfries and Galloway,Inch,"Prehistoric domestic and defensive: field clearance cairn, cairnfield; Prehistoric ritual and funerary: cairn (type uncertain)",447.647242536,12478.1233207,12478.1233207
2001-01-01,,Within 10m,Location Digitised on OS MasterMap,10000,238144,566225,Historic Environment Scotland,SM2023,"Skaith Mote,motte 700m SSW of Challoch",Scheduled Monument,1924-11-25,1995-03-10,http://portal.historicenvironment.scot/designation/SM2023,http://www.legislation.gov.uk/ukpga/1979/46,Cultural,Dumfries and Galloway,Penninghame,Secular: motte,449.429494547,9364.96522135,9364.96522135
2001-01-01,,Within 10m,Location Digitised on OS MasterMap,10000,213862,566202,Historic Environment Scotland,SM2287,"Cairnerzean Fell,cairns",Scheduled Monument,1963-02-06,,http://portal.historicenvironment.scot/designation/SM2287,http://www.legislation.gov.uk/ukpga/1979/46,Cultural,Dumfries and Galloway,Inch,Prehistoric ritual and funerary: cairn (type uncertain),333.721178247,2916.43873847,2916.43873847
2001-01-01,2004-03-15,Within 1m,Location Digitised on OS MasterMap,2500,296516,566175,Historic Environment Scotland,SM90293,"Sweetheart Abbey, abbey, precinct and walls",Scheduled Monument,1927-03-28,2004-03-15,http://portal.historicenvironment.scot/designation/SM90293,http://www.legislation.gov.uk/ukpga/1979/46,Cultural,Dumfries and Galloway,New Abbey,Ecclesiastical: abbey,2894.02824505,115547.44721,115547.44721
2001-01-01,,Within 10m,Location Digitised on OS MasterMap,10000,219072,566140,Historic Environment Scotland,SM4931,"Barnshangan,clearance cairns 850m N of",Scheduled Monument,1990-12-18,,http://portal.historicenvironment.scot/designation/SM4931,http://www.legislation.gov.uk/ukpga/1979/46,Cultural,Dumfries and Galloway,New Luce,Prehistoric domestic and defensive: field or field system,1011.35593766,49472.5564073,49472.5564073
2001-01-01,2019-03-11,Within 2.5m,Location Digitised on OS MasterMap,10000,269146,566080,Historic Environment Scotland,SM2891,"Craig Hill,fort,Laurieston",Scheduled Monument,1969-11-20,,http://portal.historicenvironment.scot/designation/SM2891,http://www.legislation.gov.uk/ukpga/1979/46,Cultural,Dumfries and Galloway,Balmaghie,Prehistoric domestic and defensive: fort (includes hill and promontory fort),169.572087901,2288.16282127,2288.16282127
2001-01-01,2017-08-25,Within 1m,Location Digitised on OS MasterMap,2500,213720,566040,Historic Environment Scotland,SM5061,"Cairnerzearn,cairn 1700m SW of",Scheduled Monument,1991-03-22,,http://portal.historicenvironment.scot/designation/SM5061,http://www.legislation.gov.uk/ukpga/1979/46,Cultural,Dumfries and Galloway,Inch,Prehistoric ritual and funerary: cairn (type uncertain),125.663880652,1256.64055161,1256.64055161
2001-01-01,,Within 10m,Location Digitised on OS MasterMap,10000,331239,565990,Historic Environment Scotland,SM3378,"Lochmaben Stone,standing stone & stone",Scheduled Monument,1973-12-31,,http://portal.historicenvironment.scot/designation/SM3378,http://www.legislation.gov.uk/ukpga/1979/46,Cultural,Dumfries and Galloway,Gretna,Prehistoric ritual and funerary: standing stone,92.8969789274,447.671024338,447.671024338
2001-01-01,,Within 10m,Location Digitised on OS MasterMap,10000,214855,565977,Historic Environment Scotland,SM5060,"Little Larg,hut circle and cairns 1300m W of",Scheduled Monument,1991-03-22,,http://portal.historicenvironment.scot/designation/SM5060,http://www.legislation.gov.uk/ukpga/1979/46,Cultural,Dumfries and Galloway,Inch,"Prehistoric domestic and defensive: hut circle, roundhouse",415.534462941,10344.4582224,10344.4582224
2007-12-19,,Within 1m,Location Digitised on OS MasterMap,2500,323820,565970,Historic Environment Scotland,SM12189,"Burnbrae, enclosure 270m W of",Scheduled Monument,2007-12-19,,http://portal.historicenvironment.scot/designation/SM12189,http://www.legislation.gov.uk/ukpga/1979/46,Cultural,Dumfries and Galloway,Dornock,Prehistoric domestic and defensive: enclosure (domestic or defensive),298.734856969,6104.54449808,6104.54449808
2001-01-01,,Within 10m,Location Digitised on OS MasterMap,10000,213617,565956,Historic Environment Scotland,SM5029,"Cairnerzean,cairn 1850m SW of",Scheduled Monument,1991-03-22,,http://portal.historicenvironment.scot/designation/SM5029,http://www.legislation.gov.uk/ukpga/1979/46,Cultural,Dumfries and Galloway,Inch,Prehistoric ritual and funerary: cairn (type uncertain),133.538752238,1419.03464706,1419.03464706
2007-08-16,,Within 1m,Location Digitised on OS MasterMap,2500,322401,565922,Historic Environment Scotland,SM12001,"Gleningle, enclosure 80m NE of",Scheduled Monument,2007-08-16,,http://portal.historicenvironment.scot/designation/SM12001,http://www.legislation.gov.uk/ukpga/1979/46,Cultural,Dumfries and Galloway,Dornock,Prehistoric domestic and defensive: settlement,951.034620544,18555.6225306,18555.6225306
2001-01-01,2018-10-15,Within 10m,Location Digitised on OS MasterMap,10000,274314,565916,Historic Environment Scotland,SM1065,"Crofts Mote,fort",Scheduled Monument,1928-05-21,1995-03-10,http://portal.historicenvironment.scot/designation/SM1065,http://www.legislation.gov.uk/ukpga/1979/46,Cultural,Dumfries and Galloway,Crossmichael,Prehistoric domestic and defensive: fort (includes hill and promontory fort),383.479075698,10836.7214646,10836.7214646
2001-01-01,,Within 10m,Location Digitised on OS MasterMap,10000,212380,565899,Historic Environment Scotland,SM5130,"Cairnerzean Fell,farmstead and enclosure 1450m SW of",Scheduled Monument,1991-10-21,,http://portal.historicenvironment.scot/designation/SM5130,http://www.legislation.gov.uk/ukpga/1979/46,Cultural,Dumfries and Galloway,Inch,Secular: farmstead,921.980689251,52302.4801014,52302.4801014
2001-01-01,,Within 10m,Location Digitised on OS MasterMap,10000,214050,565845,Historic Environment Scotland,SM5031,"Little Larg,cairns 2150m W of",Scheduled Monument,1991-03-22,,http://portal.historicenvironment.scot/designation/SM5031,http://www.legislation.gov.uk/ukpga/1979/46,Cultural,Dumfries and Galloway,Inch,"Prehistoric domestic and defensive: field clearance cairn, cairnfield",412.603345684,10631.0961314,10631.0961314
2001-01-01,,Within 10m,Location Digitised on OS MasterMap,10000,214201,565795,Historic Environment Scotland,SM5036,"Little Larg,cairns 1950m W of",Scheduled Monument,1991-03-22,,http://portal.historicenvironment.scot/designation/SM5036,http://www.legislation.gov.uk/ukpga/1979/46,Cultural,Dumfries and Galloway,Inch,"Prehistoric domestic and defensive: field clearance cairn, cairnfield",630.76542124,22001.8598329,22001.8598329
2001-01-01,,Within 10m,Location Digitised on OS MasterMap,10000,215322,565759,Historic Environment Scotland,SM7488,"Little Larg, hut circles and field system 1000m WSW of",Scheduled Monument,1999-10-05,,http://portal.historicenvironment.scot/designation/SM7488,http://www.legislation.gov.uk/ukpga/1979/46,Cultural,Dumfries and Galloway,Inch,"Prehistoric domestic and defensive: hut circle, roundhouse",660.239686836,19259.7050727,19259.7050727
2001-01-01,,Within 10m,Location Digitised on OS MasterMap,10000,209882,565739,Historic Environment Scotland,SM7357,"Braid, farmstead and cultivation remains 1200m ENE of Beoch",Scheduled Monument,1999-10-05,,http://portal.historicenvironment.scot/designation/SM7357,http://www.legislation.gov.uk/ukpga/1979/46,Cultural,Dumfries and Galloway,Inch,Secular: farmstead,1088.8537922,59400.6143061,59400.6143061
2001-01-01,,Within 10m,Location Digitised on OS MasterMap,10000,218893,565683,Historic Environment Scotland,SM4901,"Barnshangan,enclosures 370m N of",Scheduled Monument,1990-12-18,,http://portal.historicenvironment.scot/designation/SM4901,http://www.legislation.gov.uk/ukpga/1979/46,Cultural,Dumfries and Galloway,New Luce,Prehistoric domestic and defensive: enclosure (domestic or defensive),333.144582569,6777.77314237,6777.77314237
2001-01-01,,Within 10m,Location Digitised on OS MasterMap,10000,207973,565652,Historic Environment Scotland,SM7360,"Beoch, palisaded enclosures 800m WNW of",Scheduled Monument,1999-10-05,,http://portal.historicenvironment.scot/designation/SM7360,http://www.legislation.gov.uk/ukpga/1979/46,Cultural,Dumfries and Galloway,Inch,Prehistoric domestic and defensive: palisaded enclosure,509.290816186,14668.7123367,14668.7123367
2001-01-01,,Within 10m,Location Digitised on OS MasterMap,10000,218348,565637,Historic Environment Scotland,SM4899,"Knockiebae,hut circle and enclosure 600m SE of",Scheduled Monument,1990-12-18,,http://portal.historicenvironment.scot/designation/SM4899,http://www.legislation.gov.uk/ukpga/1979/46,Cultural,Dumfries and Galloway,New Luce,"Prehistoric domestic and defensive: hut circle, roundhouse",254.937717054,4576.88397282,4576.88397282
2001-01-01,,Within 10m,Location Digitised on OS MasterMap,10000,219495,565628,Historic Environment Scotland,SM4925,"Barnshangan,field system 700m ENE of",Scheduled Monument,1990-12-18,,http://portal.historicenvironment.scot/designation/SM4925,http://www.legislation.gov.uk/ukpga/1979/46,Cultural,Dumfries and Galloway,New Luce,Prehistoric domestic and defensive: field or field system,1024.34195919,62054.5045808,62054.5045808
2001-01-01,2017-08-25,Within 1m,Location Digitised on OS MasterMap,2500,241688,565597,Historic Environment Scotland,SM1017,"Creebridge, cairn 400m E of",Scheduled Monument,1928-05-31,1996-08-28,http://portal.historicenvironment.scot/designation/SM1017,http://www.legislation.gov.uk/ukpga/1979/46,Cultural,Dumfries and Galloway,Minnigaff,Prehistoric ritual and funerary: cairn (type uncertain),124.965190857,1228.34419118,1228.34419118
2007-11-07,,Within 1m,Location Digitised on OS MasterMap,2500,317246,565577,Historic Environment Scotland,SM12092,"Hayknowes, settlement 180m NW of",Scheduled Monument,2007-11-07,,http://portal.historicenvironment.scot/designation/SM12092,http://www.legislation.gov.uk/ukpga/1979/46,Cultural,Dumfries and Galloway,Annan,Prehistoric domestic and defensive: enclosure (domestic or defensive),415.788430883,12493.3401276,12493.3401276
2007-08-16,,Within 1m,Location Digitised on OS MasterMap,2500,327230,565544,Historic Environment Scotland,SM11980,"Westhills, altar stone 35m N of",Scheduled Monument,2007-08-16,,http://portal.historicenvironment.scot/designation/SM11980,http://www.legislation.gov.uk/ukpga/1979/46,Cultural,Dumfries and Galloway,Gretna,Roman: altar,31.415896219,78.5392818756,78.5392818756
2001-01-01,,Within 10m,Location Digitised on OS MasterMap,10000,208240,565534,Historic Environment Scotland,SM7359,"Beoch, palisaded enclosure 470m WNW of",Scheduled Monument,1999-10-05,,http://portal.historicenvironment.scot/designation/SM7359,http://www.legislation.gov.uk/ukpga/1979/46,Cultural,Dumfries and Galloway,Inch,Prehistoric domestic and defensive: palisaded enclosure,219.942344924,3849.42364123,3849.42364123
2001-01-01,2019-06-25,Within 10m,Location Digitised on OS MasterMap,10000,302533,565468,Historic Environment Scotland,SM90046,"Caerlaverock Castle and Old Castle,castles,courtyards and harbour",Scheduled Monument,1995-01-24,,http://portal.historicenvironment.scot/designation/SM90046,http://www.legislation.gov.uk/ukpga/1979/46,Cultural,Dumfries and Galloway,Caerlaverock,Secular: castle,3179.83020049,373910.563278,373910.563278
2001-01-01,2014-01-16,Within 1m,Location Digitised on OS MasterMap,2500,319216,565425,Historic Environment Scotland,SM4273,Annan Hill Roman camp,Scheduled Monument,1981-11-25,2014-01-16,http://portal.historicenvironment.scot/designation/SM4273,http://www.legislation.gov.uk/ukpga/1979/46,Cultural,Dumfries and Galloway,Annan,Roman: camp,481.550488297,15256.8634159,15256.8634159
2001-01-01,,Within 10m,Location Digitised on OS MasterMap,10000,196111,565374,Historic Environment Scotland,SM4885,"High Auchneel,fort 890m WSW of",Scheduled Monument,1990-10-29,,http://portal.historicenvironment.scot/designation/SM4885,http://www.legislation.gov.uk/ukpga/1979/46,Cultural,Dumfries and Galloway,Leswalt,Prehistoric domestic and defensive: fort (includes hill and promontory fort),231.916053165,2855.21450229,2855.21450229
2001-01-01,,Within 10m,Location Digitised on OS MasterMap,10000,218289,565366,Historic Environment Scotland,SM4897,"Barnshangan,cairn 600m W of",Scheduled Monument,1990-12-18,,http://portal.historicenvironment.scot/designation/SM4897,http://www.legislation.gov.uk/ukpga/1979/46,Cultural,Dumfries and Galloway,New Luce,Prehistoric ritual and funerary: cairn (type uncertain),102.16056974,830.509866275,830.509866275
2001-01-01,,Within 10m,Location Digitised on OS MasterMap,10000,218430,565359,Historic Environment Scotland,SM4896,"Barnshangan,cairn 450m W of",Scheduled Monument,1990-12-18,,http://portal.historicenvironment.scot/designation/SM4896,http://www.legislation.gov.uk/ukpga/1979/46,Cultural,Dumfries and Galloway,New Luce,Prehistoric ritual and funerary: cairn (type uncertain),98.9459229108,779.065532342,779.065532342
2001-01-01,,Within 10m,Location Digitised on OS MasterMap,10000,209078,565353,Historic Environment Scotland,SM7358,"Beoch, farmstead 340m E of",Scheduled Monument,1999-10-05,,http://portal.historicenvironment.scot/designation/SM7358,http://www.legislation.gov.uk/ukpga/1979/46,Cultural,Dumfries and Galloway,Inch,Secular: farmstead,322.824458255,5164.77698065,5164.77698065
2001-01-01,,Within 10m,Location Digitised on OS MasterMap,10000,213604,565341,Historic Environment Scotland,SM5035,"Little Larg,cairn 2700m WSW of",Scheduled Monument,1991-03-22,,http://portal.historicenvironment.scot/designation/SM5035,http://www.legislation.gov.uk/ukpga/1979/46,Cultural,Dumfries and Galloway,Inch,Prehistoric ritual and funerary: cairn (type uncertain),144.354189674,1658.2002442,1658.2002442
2001-01-01,,Within 10m,Location Digitised on OS MasterMap,10000,282429,565304,Historic Environment Scotland,SM1040,"Redcastle, standing stone 275m ESE of Graham's Wood, Haugh of Urr",Scheduled Monument,1928-05-21,1995-11-14,http://portal.historicenvironment.scot/designation/SM1040,http://www.legislation.gov.uk/ukpga/1979/46,Cultural,Dumfries and Galloway,Urr,Prehistoric ritual and funerary: standing stone,31.4143406286,78.5239084851,78.5239084851
2001-01-01,,Within 10m,Location Digitised on OS MasterMap,10000,247006,565235,Historic Environment Scotland,SM1126,"Machars Hill,motte",Scheduled Monument,1937-08-03,,http://portal.historicenvironment.scot/designation/SM1126,http://www.legislation.gov.uk/ukpga/1979/46,Cultural,Dumfries and Galloway,Minnigaff,Secular: motte,79.4317173921,502.072095842,502.072095842
2001-01-01,,Within 10m,Location Digitised on OS MasterMap,10000,216298,565229,Historic Environment Scotland,SM7477,"Little Larg, cairn 890m S of",Scheduled Monument,1998-12-07,,http://portal.historicenvironment.scot/designation/SM7477,http://www.legislation.gov.uk/ukpga/1979/46,Cultural,Dumfries and Galloway,Inch,Prehistoric ritual and funerary: cairn (type uncertain),110.00327005,962.918158201,962.918158201
2001-01-01,,Within 10m,Location Digitised on OS MasterMap,10000,298121,565097,Historic Environment Scotland,SM1120,"Ingleston Mote,motte",Scheduled Monument,1938-01-06,,http://portal.historicenvironment.scot/designation/SM1120,http://www.legislation.gov.uk/ukpga/1979/46,Cultural,Dumfries and Galloway,New Abbey,Secular: motte,167.957090176,2048.92399877,2048.92399877
2001-01-01,,Within 10m,Location Digitised on OS MasterMap,10000,196053,565066,Historic Environment Scotland,SM4811,"High Auchneel,forts 1000m SW of",Scheduled Monument,1990-11-15,,http://portal.historicenvironment.scot/designation/SM4811,http://www.legislation.gov.uk/ukpga/1979/46,Cultural,Dumfries and Galloway,Leswalt,Prehistoric domestic and defensive: fort (includes hill and promontory fort),771.057897676,20214.0835298,20214.0835298
2001-01-01,,Within 10m,Location Digitised on OS MasterMap,10000,214504,565000,Historic Environment Scotland,SM5044,"Little Larg,hut circle and cairns 2050m SW by W of",Scheduled Monument,1991-03-22,,http://portal.historicenvironment.scot/designation/SM5044,http://www.legislation.gov.uk/ukpga/1979/46,Cultural,Dumfries and Galloway,Inch,"Prehistoric domestic and defensive: hut circle, roundhouse",809.124056263,40963.6905539,40963.6905539
2001-01-01,,Within 10m,Location Digitised on OS MasterMap,10000,213538,564990,Historic Environment Scotland,SM1914,"Auld Wife's Grave, chambered cairn, Cairnscarrow",Scheduled Monument,1924-10-31,1995-12-05,http://portal.historicenvironment.scot/designation/SM1914,http://www.legislation.gov.uk/ukpga/1979/46,Cultural,Dumfries and Galloway,Inch,Prehistoric ritual and funerary: chambered cairn,97.0245698509,749.103171192,749.103171192
2001-01-01,,Within 10m,Location Digitised on OS MasterMap,10000,219269,564973,Historic Environment Scotland,SM4904,"Hardcroft,burnt mound 750m ENE of",Scheduled Monument,1990-12-18,,http://portal.historicenvironment.scot/designation/SM4904,http://www.legislation.gov.uk/ukpga/1979/46,Cultural,Dumfries and Galloway,New Luce,Prehistoric domestic and defensive: burnt mound,129.692242107,1338.46242659,1338.46242659
2001-01-01,,Within 10m,Location Digitised on OS MasterMap,10000,219400,564973,Historic Environment Scotland,SM4912,"Hardcroft,burnt mound 850m ENE of",Scheduled Monument,1990-12-18,,http://portal.historicenvironment.scot/designation/SM4912,http://www.legislation.gov.uk/ukpga/1979/46,Cultural,Dumfries and Galloway,New Luce,Prehistoric domestic and defensive: burnt mound,118.133242581,1110.51037313,1110.51037313
2001-01-01,2019-04-02,Within 10m,Location Digitised on OS MasterMap,10000,216348,564935,Historic Environment Scotland,SM4324,"New Luce Station,two cairns 690m WNW of",Scheduled Monument,1939-01-11,,http://portal.historicenvironment.scot/designation/SM4324,http://www.legislation.gov.uk/ukpga/1979/46,Cultural,Dumfries and Galloway,Inch,Prehistoric ritual and funerary: cairn (type uncertain),165.892642352,1096.25387013,1096.25387013
2001-01-01,,Within 10m,Location Digitised on OS MasterMap,10000,219199,564845,Historic Environment Scotland,SM4987,"Hardcroft,farmstead 650m ENE of",Scheduled Monument,1991-03-13,,http://portal.historicenvironment.scot/designation/SM4987,http://www.legislation.gov.uk/ukpga/1979/46,Cultural,Dumfries and Galloway,New Luce,Secular: farmstead,348.903586638,7739.53386232,7739.53386232
2001-01-01,,Within 10m,Location Digitised on OS MasterMap,10000,214954,564800,Historic Environment Scotland,SM5047,"Little Larg,burnt mound 1800m SW of",Scheduled Monument,1991-03-22,,http://portal.historicenvironment.scot/designation/SM5047,http://www.legislation.gov.uk/ukpga/1979/46,Cultural,Dumfries and Galloway,Inch,Prehistoric domestic and defensive: burnt mound,137.490764696,1504.2680882,1504.2680882
2001-01-01,,Within 10m,Location Digitised on OS MasterMap,10000,219267,564708,Historic Environment Scotland,SM4939,"Hardcroft,hut circles 700m E of",Scheduled Monument,1990-12-18,,http://portal.historicenvironment.scot/designation/SM4939,http://www.legislation.gov.uk/ukpga/1979/46,Cultural,Dumfries and Galloway,New Luce,"Prehistoric domestic and defensive: hut circle, roundhouse",355.781775411,7703.39694748,7703.39694748
2001-01-01,,Within 10m,Location Digitised on OS MasterMap,10000,281515,564701,Historic Environment Scotland,SM1134,"Mote of Urr,motte",Scheduled Monument,1928-05-21,1969-11-20,http://portal.historicenvironment.scot/designation/SM1134,http://www.legislation.gov.uk/ukpga/1979/46,Cultural,Dumfries and Galloway,Urr,Secular: motte,685.771543718,29226.4438268,29226.4438268
2011-03-01,,Within 1m,Location Digitised on OS MasterMap,2500,273746,564659,Historic Environment Scotland,SM12792,"Glenlochar,Roman fort, annexe, road, camps & barrows 50m E of Montford",Scheduled Monument,2011-03-01,,http://portal.historicenvironment.scot/designation/SM12792,http://www.legislation.gov.uk/ukpga/1979/46,Cultural,Dumfries and Galloway,Crossmichael,Prehistoric ritual and funerary: barrow; Roman: fort,6596.21091539,714319.837921,714319.837921
2001-01-01,,Within 10m,Location Digitised on OS MasterMap,10000,200849,564644,Historic Environment Scotland,SM2001,"Tor of Craigoch,fort 1200m NW of Leswalt",Scheduled Monument,1938-03-09,,http://portal.historicenvironment.scot/designation/SM2001,http://www.legislation.gov.uk/ukpga/1979/46,Cultural,Dumfries and Galloway,Leswalt,Prehistoric domestic and defensive: fort (includes hill and promontory fort),314.775292802,7884.59635555,7884.59635555
2001-01-01,,Within 10m,Location Digitised on OS MasterMap,10000,212883,564628,Historic Environment Scotland,SM7510,"Little Tongue, hut circle 1390m N of",Scheduled Monument,1999-03-16,,http://portal.historicenvironment.scot/designation/SM7510,http://www.legislation.gov.uk/ukpga/1979/46,Cultural,Dumfries and Galloway,Inch,"Prehistoric domestic and defensive: hut circle, roundhouse",109.997878389,962.824177388,962.824177388
2001-01-01,,Within 10m,Location Digitised on OS MasterMap,10000,214890,564600,Historic Environment Scotland,SM6011,"Little Larg,farmstead 1950m SW of,Auchie",Scheduled Monument,1991-09-06,,http://portal.historicenvironment.scot/designation/SM6011,http://www.legislation.gov.uk/ukpga/1979/46,Cultural,Dumfries and Galloway,Inch,Secular: farmstead,799.827032243,37335.1888543,37335.1888543
2001-01-01,,Within 10m,Location Digitised on OS MasterMap,10000,218928,564566,Historic Environment Scotland,SM5059,"Hardcroft,farmstead 350m ESE of",Scheduled Monument,1991-03-22,,http://portal.historicenvironment.scot/designation/SM5059,http://www.legislation.gov.uk/ukpga/1979/46,Cultural,Dumfries and Galloway,New Luce,Secular: farmstead,262.143022864,4137.85451181,4137.85451181
2001-01-01,,Within 10m,Location Digitised on OS MasterMap,10000,218740,564544,Historic Environment Scotland,SM4937,"Hardcroft,hut circle and field system 220m SE of",Scheduled Monument,1990-12-18,,http://portal.historicenvironment.scot/designation/SM4937,http://www.legislation.gov.uk/ukpga/1979/46,Cultural,Dumfries and Galloway,New Luce,"Prehistoric domestic and defensive: hut circle, roundhouse",350.767398964,7368.61200372,7368.61200372
2001-01-01,,Within 10m,Location Digitised on OS MasterMap,10000,214787,564477,Historic Environment Scotland,SM5050,"Little Larg,burnt mound 2150m SW of",Scheduled Monument,1991-03-22,,http://portal.historicenvironment.scot/designation/SM5050,http://www.legislation.gov.uk/ukpga/1979/46,Cultural,Dumfries and Galloway,Inch,Prehistoric domestic and defensive: burnt mound,132.655930168,1400.33424403,1400.33424403
2001-01-01,,Within 10m,Location Digitised on OS MasterMap,10000,219583,564468,Historic Environment Scotland,SM4907,"Hardcroft,hut circle 1000m ESE of",Scheduled Monument,1990-12-18,,http://portal.historicenvironment.scot/designation/SM4907,http://www.legislation.gov.uk/ukpga/1979/46,Cultural,Dumfries and Galloway,New Luce,"Prehistoric domestic and defensive: hut circle, roundhouse",321.135993188,6293.5622996,6293.5622996
2001-01-01,2018-05-30,Within 1m,Location Digitised on OS MasterMap,2500,286983,564462,Historic Environment Scotland,SM1098,"Tarkirra,fort",Scheduled Monument,1937-07-21,,http://portal.historicenvironment.scot/designation/SM1098,http://www.legislation.gov.uk/ukpga/1979/46,Cultural,Dumfries and Galloway,Kirkgunzeon,Prehistoric domestic and defensive: fort (includes hill and promontory fort),317.299157788,7320.86659209,7320.86659209
2001-01-01,,Within 10m,Location Digitised on OS MasterMap,10000,210768,564444,Historic Environment Scotland,SM7518,"Balker Moor, cairn 1470m NNE of Balker",Scheduled Monument,1999-03-16,,http://portal.historicenvironment.scot/designation/SM7518,http://www.legislation.gov.uk/ukpga/1979/46,Cultural,Dumfries and Galloway,Inch,Prehistoric ritual and funerary: cairn (type uncertain),125.76681124,1258.6659104,1258.6659104
2001-01-01,2019-05-28,Within 10m,Location Digitised on OS MasterMap,10000,219841,564413,Historic Environment Scotland,SM1928,"Caves of Kilhern,chambered cairn 450m SE of Dranigower Lodge",Scheduled Monument,1938-01-12,,http://portal.historicenvironment.scot/designation/SM1928,http://www.legislation.gov.uk/ukpga/1979/46,Cultural,Dumfries and Galloway,New Luce,Prehistoric ritual and funerary: chambered cairn,79.0507760229,443.907079026,443.907079026
2001-01-01,,Within 10m,Location Digitised on OS MasterMap,10000,214802,564401,Historic Environment Scotland,SM5058,"Little Larg,burnt mound 2250m SW of",Scheduled Monument,1991-03-22,,http://portal.historicenvironment.scot/designation/SM5058,http://www.legislation.gov.uk/ukpga/1979/46,Cultural,Dumfries and Galloway,Inch,Prehistoric domestic and defensive: burnt mound,141.950783138,1603.44391582,1603.44391582
