Harray,Orkney,,,
Harris,Invernesshire,,,
Harrold,Bedfordshire,,,
Harroldston,Pembrokeshire,,,
Harrow Hill,Sussex,,,
Harrow,England,"United Kingdom, Europe, Western Europe",,
Harrow-on-the-Hill,Middlesex,,,
Harrowsley,Surrey,,,
Harsley East,North Riding of Yorkshire,,,
Harstone,Derbyshire,,,
Hartford Bridge Flats,Hampshire,,,
Hartford,Cheshire,,,
Harthall,Shropshire,,,
Hartham House,Wiltshire,,,
Harthill Moor,Derbyshire,England,"United Kingdom, Europe, Western Europe",
Harthill,Cheshire,,,
Hartingfordbury Park,Hertfordshire,,,
Hartlepool,Durham,,,
Hartly Maudit,Southampton,,,
Hartness,Durham,,,
Hartpoole,Durham,,,
Hartrigge,Roxburghshire,,,
Hartshead,Yorkshire,,,
Hartwell,Buckinghamshire,,,
Hartwith,West Riding of Yorkshire,,,
Harty,Kent,,,
Harwell,Berkshire,,,
Harwod grange,Derbyshire,,,
Harwod,Derbyshire,,,
Harwood grange,Derbyshire,,,
Harwood,Somerset,,,
Haselbeech,Northamptonshire,,,
Haselbury Bryan,Dorset,,,
Haselbury,Dorset,,,
Haselbury,Somerset,,,
Haseler,Warwickshire,,,
Haseley,Oxfordshire,,,
Haseley,Surrey,,,
Haselhay,Derbyshire,,,
Haselholt,Warwickshire,,,
Hasfield Court,Gloucestershire,,,
Hasland,Derbyshire,,,
Haslar,Hampshire,,,
Hasleton,Gloucestershire,,,
Haslewood,Suffolk,,,
Hassal,Cheshire,,,
Hassall,Cheshire,,,
Hassendean,Roxburghshire,,,
Hastings Rape,Sussex,,,
Haston,Derbyshire,,,
Hatcham,Surrey,,,
Hatcliffe,Lincolnshire,,,
Hatfield Chase,Yorkshire,,,
Hatfield Forest,Essex,,,
Hatfield Hall,Yorkshire,,,
Hatfield Level,Yorkshire,,,
Hatfield Rectory,West Riding of Yorkshire,,,
Hatfield,Essex,,,
Hatfield,Worstershire (?),,,
Hatheredge,Derbyshire,,,
Hatherley,Gloucestershire,,,
Hathersegge,Derbyshire,,,
Hatley St. George,Cambridgeshire,,,
Hattersley,Cheshire,,,
Hatton,Cheshire,,,
Hatton,Middlesex,,,
Hatton,Shropshire,,,
Haughley Hall,Suffolk,,,
Haughmond,Shropshire,,,
Haughton,Durham,,,
Haughton-le-Skerne,Durham,,,
Haugley,Suffolk,,,
Haukwell,Yorkshire,,,
Haverah Castle,Yorkshire,,,
Haverbrack,Westmorland,,,
Havering atte Bower,Essex,,,
Havering,Essex,,,
Haveringham,Nottinghamshire,,,
Haversham,Buckinghamshire,,,
Haw Bridge,Gloucestershire,,,
Hawcocks Mount,Shropshire,,,
Hawkclif,North Riding of Yorkshire,,,
Hawkesbury,Buckinghamshire,,,
Hawkesbury,Gloucestershire,,,
Hawkeshead,Lincolnshire,,,
Hawkhurst,Sussex,,,
Hawkshead,Lancashire,,,
Hawkswell,Yorkshire,,,
Hawksworth Hall,Yorkshire,,,
Hawnes,Bedfordshire,,,
Haworth,Calder Valley,West Yorkshire,Yorkshire and The Humber,"England, United Kingdom, Europe, Western Europe"
Haworth,West Yorkshire,Yorkshire and The Humber,England,"United Kingdom, Europe, Western Europe"
Hawthornden Castle,Edinburgh,,,
Hawthorn,Durham,,,
Hawthorn,Lincolnshire,,,
Hawthorpe,Lincolnshire,,,
Haxby,Yorkshire,,,
Haxey,Lincolnshire,,,
Hay Castle Tump,Brecknockshire,,,
Hay,Brecknockshire,,,
Hayderdon,Somerset,,,
Haydock,Lancashire,,,
Haydore,Lincolnshire,,,
Hayes,Kent,,,
Hayes,Middlesex,,,
Haymon-Frome,Herefordshire,,,
Hays Castle,Pembrokeshire,,,
Hayther,Lincolnshire,,,
Hayton,Shropshire,,,
Hazel Grove and Bramhall,Cheshire,,,
Hazeley,Hampshire,,,
Hazlebarrow,Derbyshire,,,
Hazlebury,Wiltshire,,,
Headbourn Worthy,Hampshire,,,
Headingley,Yorkshire,,,
Headlam,Durham,,,
Headon-cum-Upton,Nottinghamshire,,,
Heale House,Wiltshire,,,
Heale,Wiltshire,,,
Healing,Lincolnshire,,,
Healy,Lancashire,,,
Heanheala,Essex (?),,,
Heather Burn Cave,Durham,,,
Heathfield,Somerset,,,
Heath,Yorkshire,,,
Hebrides,Scotland,,,
Heckmondwike,Yorkshire,,,
Hedingham,Essex,,,
Hedingham-Sible,Essex,,,
Heigham,Norfolk,,,
Heighington,Durham,,,
Heighley Carre,Lancashire,,,
Heighton,Sussex,,,
Heitmundegrave,Huntingdonshire,,,
Helay,Yorkshire,,,
Heleigh,Staffordshire,,,
Helfreding-denn,Kent,,,
Helgeseye,Norfolk,,,
Helmedon,Buckinghamshire,,,
Helmley,Suffolk,,,
Helmsby,North Riding of Yorkshire,,,
Helprinwham,Lincolnshire,,,
Helpstone,Northamptonshire,,,
Helpstone,Northamptonshire,England,"United Kingdom, Europe, Western Europe",
Helscott,Cornwall,,,
Hembury Fort,Devon,,,
Hemel Hampstead,Hertfordshire,,,
Hemingbrough,East Riding of Yorkshire,,,
Hemington,Leicestershire,,,
Hemlington,Yorkshire,,,
Hemmicton,Leicestershire,,,
Hempsall,Nottinghamshire,,,
Hemslade,Devon,,,
Hemsworth,West Riding of Yorkshire,,,
Hemsworth,Yorkshire,,,
Hemyngton,Leicestershire,,,
Henbury,Gloucestershire,,,
Hendley,Suffolk,,,
Hendon,Middlesex,,,
Hendra,Cornwall,,,
Hendred,Berkshire,,,
Heneglwys,Anglesey,,,
Hengham,Lincolnshire,,,
Hengrave Hall,Suffolk,,,
Henhowe,Bury St Edmunds,,,
Henhull in Acton,Cheshire,,,
Henley,Oxfordshire,,,
Henley,Somerset,,,
Henley,Warwickshire,,,
Henllan,Cardiganshire,,,
Hensall,West Riding of Yorkshire,,,
Hensham,Essex,,,
Henstill,Devon,,,
Henton Martyn,Dorset,,,
Henton,Gloucestershire,,,
Henwick,Bedfordshire,,,
Hepburn Crags,Northumberland,,,
Hepburn Wood,Northumberland,,,
Herdby,Derbyshire,,,
Herdeby,Derbyshire,,,
Hereford,England,,,
Herefordshire Beacon,Little Malvern,,,
"Herefordshire, County of",England,"United Kingdom, Europe, Western Europe",,
Herefordshire,England,,,
Herefordshire,England,,,
Herefredingland,Middlesex,,,
Herne Hill,Kent,,,
Herne,Devon,,,
Heronden,Kent,,,
Heronill,Oxfordshire,,,
Herriard,Southants,,,
Herstmonceaux,Sussex,,,
Hertfordshire,England,,,
Hertfordshire,England,,,
Herthill,Derbyshire,,,
Herton,Herefordshire,,,
Heryngfleet,Suffolk,,,
Heslerton,East Riding of Yorkshire,,,
Heslington Hall,Yorkshire,,,
Heslington,Yorkshire,,,
Hesset,Norfolk,,,
Heston,Middlesex,,,
Heswall cum Oldfield,Cheshire,,,
Heswall,Cheshire,,,
Hethel,Norfolk,,,
Hetton,West Riding of Yorkshire,,,
Hetyleia,Shropshire,,,
Heued,Derbyshire,,,
Heveringland,Norfolk,,,
Heworth,Durham,,,
Hexpley,Norfolk,,,
Hexton,Herefordshire,,,
Heydon,Essex,,,
Heyham,Yorkshire,,,
Hickleton,West Riding of Yorkshire,,,
Hiendly,West Riding of Yorkshire,,,
Hierathog,Denbighshire,,,
High al. Chipping Wycombe,Buckinghamshire,,,
High and West Wycombe,Buckinghamshire,,,
High Banks,Kirkcudbrightshire,,,
High Barcaple,Kirkcudbrightshire,,,
High Bradfield,West Riding of Yorkshire,United Kingdom,,
High Cliff,Hampshire,,,
High Ercall,Shropshire,,,
High Force,Yorkshire,,,
High Peak Forest,Derbyshire,,,
High Peak Forest,Derbyshire,,,
Higham St. Mary,Suffolk,,,
Higham,Derbyshire,,,
Higham,Norfolk,,,
Higham-on-the-Hill,Leicestershire,,,
Highclere Castle,Hampshire,,,
Highgate,Middlesex,,,
Highland,Scotland,"United Kingdom, Europe, Western Europe",,
Highleadon,Gloucestershire,,,
Highly,Shropshire,,,
Highworth,Wiltshire,,,
Higley,Shropshire,,,
Higney,Huntingdonshire,,,
Hilbre Island,Cheshire,,,
Hill Court,Worcestershire,,,
Hill Deverill,Wiltshire,,,
Hillesdon,Buckinghamshire,,,
Hillfarrance,Somerset,,,
Hillingdon,Middlesex,,,
Hillis Camp,Brecknockshire,,,
Hillis Moat,Brecknockshire,,,
Hilsea,Hampshire,,,
Hilton,county Ross,,,
Hilton,Durham,,,
Hilton,Staffordshire?,,,
Hinchingbrooke,Huntingdonshire,,,
Hindcote,Devon,,,
Hindley,Lancashire,,,
Hindlip House,Worcestershire,,,
Hingham,Suffolk,,,
Hingkershille,Derbyshire,,,
Hinkereshill,Derbyshire,,,
Hinlip,Worcestershire,,,
Hinton Hill,Gloucestershire,,,
Hinton Parva,Wiltshire,,,
Hinton Waldrist,Berkshire,,,
Hinton,Cambridgeshire,,,
Hinton,Herefordshire,,,
Hirdre,Caernarfonshire,,,
Hischentun al. Hichendon,Hertfordshire,,,
Hisland,Shropshire,,,
Hitcham Park,Buckinghamshire,,,
Hitcham,Buckinghamshire,,,
Hoarcross,Staffordshire,,,
Hob's Moat,Warwickshire,,,
Hockenbury,Kent,,,
Hoddam,Dumfriesshire,,,
"Hodder, River",Lancashire,England,,
Hoddesdon Bury,Hertfordshire,,,
Hodenac,Monmouthshire,,,
Hodenhoc,Hertfordshire,,,
Hodnall,Warwickshire,,,
Hodnet Castle,Shropshire,,,
Hogginton,Cambridgeshire,,,
Hogshaw Moat,Buckinghamshire,,,
Hogshawe,Buckinghamshire,,,
Hogstowe Forest,Shropshire,,,
Holand,Derbyshire,,,
Holbach,Herefordshire,,,
Holbeck,Nottinghamshire Bonbusk in,,,
Holbeck,Nottinghamshire Collingthwaite in,,,
Holbeck,Nottinghamshire Holbeck Woodhouse in,,,
Holbeck,Nottinghamshire Norwood in,,,
Holborn and Finsbury,Middlesex,,,
Holborn,Middlesex,,,
Holbroke,Derbyshire,,,
Holbrook Park,Suffolk,,,
Holbrook,Somerset,,,
Holbury,Hampshire,,,
Holcomb,Devon,,,
Holcutt,Bedfordshire,,,
Holdenby House,Northamptonshire,,,
Holderness,Yorkshire,,,
Holdgate,Shropshire,,,
Holesweie,Worcestershire (?),,,
Holford Hall,Cheshire,,,
Holgate,Yorkshire,,,
Holland Marsh,Lincolnshire,,,
Holland,Derbyshire,,,
Hollavyngton,Wiltshire,,,
Hollingborne,Kent,,,
Hollingbury,Sussex,,,
Hollinggrove,Sussex,,,
Hollingrove,Sussex,,,
Hollington,Staffordshire,,,
Holloway,Middlesex,,,
Holme Beacon Division,East Riding of Yorkshire,,,
Holme Hill,Derbyshire,,,
Holme Peyrpointe,Nottinghamshire,,,
Holme Pierrepoint,Nottinghamshire,,,
Holme Pierrepont,Nottinghamshire Bassingfield in,,,
Holme-Cultram,Cumberland,,,
Holmer,Herefordshire,,,
Holmes Rath,Pembrokeshire,,,
Holmhay-in-Merston,Derbyshire,,,
Holm,Orkney Island,,,
Holmshurst,Sussex,,,
Holnicote House,Somerset,,,
Holond,Derbyshire,,,
Holt cum Beckering,Lincolnshire,,,
Holtby,Yorkshire,,,
Holt,Denbighshire,,,
Holt,Leicestershire,,,
Holton-le-Beckering,Lincolnshire,,,
Holton-le-Clay,Lincolnshire,,,
Holwell,Bedfordshire,,,
Holwick,North Riding of Yorkshire,,,
Holyhead,Pembrokeshire,,,
Holyrood House,Scotland,,,
Holywell,Lincolnshire,,,
Holywell,Oxford,,,
Home Castle,Berwickshire,,,
Homersfield,Suffolk,,,
Homington,Wiltshire,,,
Hondhow,Derbyshire,,,
Honeston,Derbyshire,,,
Honeybourne,Gloucestershire,,,
Honingham,Warwickshire,,,
Honister Crag,Cumbria,England,"United Kingdom, Europe, Western Europe",
Honor of Peverel,Derbyshire,,,
Honybryge,Wiltshire,,,
Hoo Allhallows,Kent,,,
Hoo St. Mary,Kent,,,
Hoo St. Werburgh,Kent,,,
Hoo,Bedfordshire,,,
Hood,North Riding of Yorkshire,,,
Hoo,Kent,,,
Hook-Norton,Oxfordshire,,,
Hoorness,"Island of Westray, Orkney",,,
Hooton,Cheshire,,,
Hope All Saints,Kent,,,
Hope Baggot,Shropshire,,,
Hope Forest,Derbyshire,,,
HopedaleForest,Derbyshire,,,
Hopertone or Hopperton,Yorkshire,,,
Hope,Shropshire,,,
Hoppeton,Derbyshire,,,
Hopton Castle,Shropshire,,,
Horbridge,Southampton,,,
Horden in Easington,Durham,,,
Hordron,Derbyshire,,,
Horeham Hall,Essex,,,
Horewell Forest,Worcestershire,,,
Horfield,Gloucestershire,,,
Hornchurch,Essex,,,
Horndon on the Hill,Essex,,,
Horndon,Essex,,,
Horningcroft,Norfolk,,,
Horningsey,Cambridgeshire,,,
Horningsheath,Suffolk,,,
Horningwold,Leicestershire,,,
Hornsey,Middlesex,,,
Hornwood Heath,Colchester,,,
Horseford,Norfolk,,,
Horsenden,Buckinghamshire,,,
Horsenden,Middlesex,,,
Horsepath,Oxfordshire,,,
Horsey Hill,Peterborough,,,
Horsey-next-the-sea,Norfolk,,,
Horston,Warwickshire,,,
Horswod,Derbyshire,,,
Horsy,Somerset,,,
Horton - in - Chartham,Kent,,,
Horton in Ribblesdale,West Riding of Yorkshire,,,
Horton Moor,Northumberland,,,
Horton,Buckinghamshire,,,
Horton,Gloucestershire,,,
Horton-in-Tilston,Cheshire,,,
Horton,Kent,,,
Horton,Northumberland,,,
Horton,Shropshire,,,
Horton,Surrey,,,
Horton,West Riding of Yorkshire,,,
Hough,Cheshire,,,
Houghton in the Spring,Durham,,,
Houghton Park House,Bedfordshire,,,
Houghton St Giles,Norfolk,,,
Houghton-in-the-Dale,Norfolk,,,
Houghton-le-Side,Durham,,,
Houghton-le-Skerne,Durham,,,
Houghton-le-Spring,Durham,,,
Houland,Shetland,,,
Hounslow Heath,Middlesex,,,
Hounslow,Middlesex,,,
Housesteads,Northumberland,,,
Hove,Sussex,,,
Hoveton St John,Norfolk,,,
How Calple,Herefordshire,,,
Howbrook,Derbyshire,,,
Howbury,Oxfordshire,,,
Howdenshire Wapentake,East Riding of Yorkshire,,,
Howick,Lancashire,,,
Howley More,Derbyshire,,,
Howney Stone Rath,Pembrokeshire,,,
Howsham Hall,Yorkshire,,,
Howton Mound,Herefordshire,,,
Hoxay,"South Ronaldshay, Orkney",,,
Hoxton,Middlesex,,,
Hoylandswaine,West Riding of Yorkshire,,,
Hoyland,Yorkshire,,,
Hoy,Orkney,,,
Huddersfield,West Riding of Yorkshire,,,
Huggil,Yorkshire,,,
Huknall,Derbyshire,,,
Hulam,Durham,,,
Hulcote,Northamptonshire,,,
Hull,East Riding of Yorkshire,,,
Hulle,Herefordshire,,,
Hulton,Somerset,,,
Hulverstone,Isle of Wight,,,
Humber,England,,,
Humbershoe,counties Hertfordshire and Bedfordshire,,,
Humberstone,Lincolnshire,,,
Hume Castle,Berwickshire,,,
Hunbealding-hola,Kent,,,
Hundehowe,Derbyshire,,,
Hundersfield,Lancashire,,,
Hundsley Beacon,Yorkshire,,,
Hungerford,Wiltshire,,,
Hunmanby,East Riding of Yorkshire,,,
Hunslet Moor,Yorkshire,,,
Hunslet,Yorkshire,,,
Hunsterson,Cheshire,,,
Huntercombe House,Buckinghamshire,,,
Huntershill,Forfarshire,,,
Huntingdonshire,England,,,
Huntington,North Riding of Yorkshire,,,
Huntington,Orkney,,,
Huntley,Aberdeenshire,,,
Huntroyde Hall,Lancashire,,,
Hurdley,Shropshire,,,
Hurdlow,Derbyshire,,,
Hurdysley,Derbyshire,,,
Hurlestone,Cheshire,,,
Hurley,Berkshire,,,
Hursley Park,Southampton,,,
Hurst,Berkshire,,,
Hurstmonceux Castle,Sussex,,,
Hurst,Wiltshire,,,
Husband's Bosworth,Leicestershire,,,
Hutton Pannel,Yorkshire,,,
Hutton Park,Westmoreland,,,
Hutton Wandsley,Yorkshire,,,
Hutton,Durham,,,
Hutton,Somerset,,,
Huyton,Lancashire,,,
Hyckham South,Lincolnshire,,,
Hyde Hall,Hertfordshire,,,
Hyde,Cheshire,,,
Hylton,Durham,,,
Hynckurcell,Derbyshire,,,
Hynkershulle,Derbyshire,,,
Hynkersil,Derbyshire,,,
Hynkreshille,Derbyshire,,,
Hynkreshull,Derbyshire,,,
Hyntelysham,Suffolk,,,
Iccomb,Gloucestershire,,,
Ickborough,Norfolk,,,
Ickenham,Middlesex,,,
Ickham,Kent,,,
Ickleton,Cumberland,,,
Icknield-way,England,,,
Ickworth,Suffolk,,,
Icolmkill al Iona,Argyllshire,,,
Ideshale al. Idsal,Shropshire,,,
Ifield,Kent,,,
Iford,Hampshire,,,
Iford,Wiltshire,,,
Ilbury,Oxfordshire,,,
Ile Abbots,Somerset,,,
Ile Abbots,Somerset,England,"United Kingdom, Europe, Western Europe",
Ilgars,Essex,,,
Ilkensalle Ilketshall ?,Suffolk,,,
Ilketshall including Ilketshall St. John and Ilketshall St. Lawrence,Suffolk,,,
Ilketshall St. Andrew,Suffolk,,,
Ilketshall St. Lawrence,Suffolk,,,
Ilketshall St. Margaret,Suffolk,,,
Ilkley,Yorkshire,,,
Ilmer,Buckinghamshire,,,
Ilmington,Gloucestershire,,,
Ilminister,Somerset,,,
Ilston-on-the-Hill,Leicestershire,,,
Ilton cum Pott,North Riding of Yorkshire,,,
Imley,Northamptonshire,,,
Immingham,Lincolnshire,,,
in Pecco,Derbyshire,,,
Ince,Cheshire,,,
Ince,Lancashire,,,
Inch Finan,Invernesshire,,,
Inchbrayock,Forfarshire,,,
Inchkenneth,Argyllshire,,,
Inchmarnock,Buteshire,,,
Inclismore,Yorkshire,,,
Ingleborough Mountain,West Riding of Yorkshire,,,
Inglesham,Wiltshire,,,
Inglesham,Wiltshire,England,"United Kingdom, Europe",
Inglestone,Gloucestershire,,,
Ingleton,Durham,,,
Ingmire Hall,Yorkshire,,,
Ingoldsthorpe,Norfolk,,,
Ingoldsthorp,Norfolk,,,
Ingsdon House,Ilsington county Devon,,,
Ingwardine,Shropshire,,,
Inkersall,Derbyshire,,,
Inner Hebrides,Hebrides,Iona,Highland,"Scotland, United Kingdom, Europe, Western Europe"
Innishail,Argyllshire,,,
Intwood,Norfolk,,,
Inverallen,Invernesshire,,,
Inveraray Castle,Argyllshire,,,
Inverary,Argyllshire,,,
Inveravon,Banffshire,,,
Inverchaddan,Perthshire,,,
Invergowrie,Forfarshire,,,
Invermay,Perthshire,,,
Invernesshire,Scotland,,,
Inverness,Invernesshire,,,
Inversnaid,Stirlingshire,,,
Inverury,Aberdeenshire,,,
Iokham,Kent,,,
Iona,Highland,Inner Hebrides,Hebrides,"Scotland, United Kingdom, Europe, Western Europe"
Iona,Highland,Scotland,"United Kingdom, Europe, Western Europe",
Ipsden,Suffolk,,,
Irby-In-the-Marsh,Lincolnshire,,,
Irby-upon-Humber,Lincolnshire,,,
Iron Acton,Gloucestershire,,,
Iron-Acton,Gloucestershire,,,
Irstead,Norfolk,,,
Irton,Cambridgeshire,,,
Isdulas,Denbighshire,,,
Isell,Cumberland,,,
Isla,Hebrides,,,
Isle Abbotts,Somerset,,,
Isle of Anglesey [Sir Ynys M�n GB-YNM],Wales,"United Kingdom, Europe, Western Europe",,
Isle of Axholme,Lincolnshire,,,
Isle of Ely,Cambridgeshire,,,
Isle of Grain,Kent,,,
Isle of Sheppey,Kent,,,
Isle of Sleepless,parish of Rhynd,,,
Isle of Thanet,Kent,,,
Isles of Scilly,England,"United Kingdom, Europe, Western Europe",,
Isle,Somerset,,,
Isleworth,Middlesex,,,
Islington,Middlesex,,,
Islington,Norfolk,,,
Itchen Ferry,Hampshire,,,
Itchen Stoke,Hampshire,,,
Itchen Stoke,Itchenstoke,Hampshire,England,"United Kingdom, Europe, Western Europe"
Itchen,Hampshire,,,
Ivedon,Devon,,,
Ivington,Herefordshire,,,
Ivychurch,Devon,,,
Ivy-Church,Kent,,,
Ivy-Church,Wiltshire,,,
Ivythorn,Somerset,,,
Iwerne Minister,Dorset,,,
Ixning,Suffolk,,,
Jarrow,Durham,,,
Jedworth,Roxburghshire,,,
Jefferystone,Pembrokeshire,,,
Jesemuth,Northumberland,,,
Jesmond,Northumberland,,,
Jezemue,Northumberland,,,
Jolby Corn Mill,Yorkshire,,,
Jordanthorpe,Derbyshire,,,
Jordernthroppe,Derbyshire,,,
Kakyn,Flintshire,,,
"Katrine, Loch",Perth and Kinross,"Trossachs, The",Stirling,"Scotland, United Kingdom, Europe, Western Europe"
Keadby,Lincolnshire,,,
Keandruiff,Ross and Cromarty,,,
Keelder Castle,Northumberland,,,
Keeston Castle,Pembrokeshire,,,
Keighley,West Riding of Yorkshire,,,
Keillor,Forfarshire,,,
Keithall,Aberdeenshire,,,
Kekewich,Cheshire,,,
Kelbrooke,Yorkshire (?),,,
Kelfield,Lincolnshire,,,
Kellaways,Wiltshire,,,
Kellington,West Riding of Yorkshire,,,
Kells,Kirkcudbrightshire,,,
Kelsall,Cheshire,,,
Kelston,Flintshire,,,
Kemble,Wiltshire,,,
Kemerton,Gloucestershire,,,
Kempston,Bedfordshire,,,
Kemsey,Worcestershire,,,
Kencott,Oxfordshire,,,
Kenerford,Yorkshire,,,
Keneseg,Wales,,,
Kenfig,Glamorganshire,,,
Kenilleworthe,Warwickshire,,,
Keniton,Wiltshire,,,
Kennecogh,Beaumaris,,,
Kennet and Avon Canal,England,,,
Kennet,Suffolk,,,
Kennie's Cairn,Caithness-shire,,,
Kennington,Berkshire,,,
Kennington,Surrey,,,
Kenn-Moor,Somerset,,,
Kenn,Somerset,,,
Kensal Green,Middlesex,,,
Kensington Palace,Middlesex,,,
Kensington,Middlesex,,,
Kensworth,Hertfordshire,,,
Kentish Town,Middlesex,,,
Kentmere Valley,Cumbria,England,"United Kingdom, Europe, Western Europe",
Kenton Park,Middlesex,,,
Kentwood,Berkshire,,,
Kenylmarch,Derbyshire,,,
Kerdistone,Norfolk,,,
Keresforth Hill,Yorkshire,,,
Kermincham,Cheshire,,,
Kerry,Montgomeryshire,,,
Kersall Moor,Lancashire,,,
Kesteven Marsh,Lincolnshire,,,
Keston,Kent,,,
Kettins,counties Forfor and Perthshire,,,
Kettleborough,Suffolk,,,
Kettleshulme,Cheshire,,,
Ketton,Rutland,England,"United Kingdom, Europe, Western Europe",
Kevell Keynell?,Wiltshire,,,
Keven-Gwydney,Montg,,,
Kewstoke,Somerset,,,
Kew,Surrey,,,
Keyhaven,Hampshire,,,
Keysoe Park,Bedfordshire,,,
Keysoe,Bedfordshire,,,
Keyver,Somerset,,,
Kiddall Hall,West Riding of Yorkshire,,,
Kiel-Morvern,Argyllshire,,,
Kil-a-Meanach,Argyllshire,,,
Kilarrow al. Kilarhu,Argyllshire,,,
Kilavean,Argyllshire,,,
Kilchoan,Argyllshire,,,
Kilchrist,Ross and Cromarty,,,
Kilcolmkiel,Argyllshire,,,
Kilcot,Gloucestershire,,,
Kilcousland,Argyllshire,,,
Kilcoy,Ross and Cromarty,,,
Kildalton,Argyllshire,,,
Kildwick,West Riding of Yorkshire,,,
Kilfeaghan,Down,,,
Kilgerran,Pembrokeshire,,,
Kilkeel,Down,,,
Kilken,Flintshire,,,
Kill Tr�lla,Sutherlandshire,,,
Killasher,Fermanagh,,,
Killearnan,Ross and Cromarty,,,
Killeburne Forestry,Derbyshire,,,
Killeleth,Down,,,
Killenick,Cornwall,,,
Killen,Ross and Cromarty,,,
Killinchy,Down,,,
Killinghall,West Riding of Yorkshire,,,
Killingworth,Northumberland,,,
Killowen Castle,Londonderry,,,
Killpeck,Herefordshire,,,
Kilmington,Somerset,,,
Kilmorie,Argyllshire,,,
Kilmorie,Brute,,,
Kilmuir Easter,Ross and Cromarty,,,
Kilmuir Wester,Ross and Cromarty,,,
Kilmuir,Scotland,,,
Kilnaughton,Argyllshire,,,
Kilneare,Argyllshire,,,
Kilnhurst,Yorkshire,,,
Kilnsey Crag,Yorkshire,,,
Kiltearn,Ross and Cromarty,,,
Kilvington,Yorkshire,,,
Kimcote,Leicestershire,,,
Kimpton Hoo,Hertfordshire,,,
Kincardine,county Ross,,,
Kincardineshire,Scotland,,,
Kinderton,Cheshire,,,
King Alfred's Fort,Bridgwater,,,
King Lud's Entrenchments,Leicestershire,,,
Kingadle,Carmarthenshire,,,
Kingarth,Buteshire,,,
Kingcausie,Kincardineshire,,,
King's al. Over Marsh Marsh,Cheshire,,,
King's Areley,Worcestershire,,,
King's Cantle Hill,Somerset,,,
King's Caple,Herefordshire,,,
King's Enham,Hampshire,,,
King's Langley,Hertfordshire,,,
King's Norton,Worcestershire,,,
King's Ripton,Huntingdonshire,,,
King's Sedgemoor,Somerset,,,
King's Somborne,Hampshire,,,
King's Sombourn,Hampshire,,,
King's Sutton,Northamptonshire,,,
King's Walden,King's,,,
Kings Weston,Gloucestershire,,,
King's Weston,Gloucestershire,,,
Kingsborough,Kent,,,
Kingsdown,Kent,,,
Kingsdown,Somerset,,,
Kingsley,Cheshire,,,
Kingsley,Southampton,,,
Kingston Bowsey,Sussex,,,
Kingston Canbury,Surrey,,,
Kingston House,Dorset,,,
Kingston Lisle,Berkshire,,,
Kingston Seymour,Somerset,,,
"Kingston upon Hull, City of",England,,,
Kingston upon Hull,England,,,
Kingston-Blount,Oxfordshire,,,
Kingston-by-Sea,Sussex,,,
Kingstone ? Kingston Blount,Oxfordshire,,,
Kingston,Lincolnshire,,,
Kingston-on-Hull,Yorkshire,,,
Kingston,Surrey,,,
Kingston,Sussex,,,
Kingston,Warwickshire,,,
Kingswinford,Staffordshire,,,
Kingswood Chase,Gloucestershire,,,
Kingswood,Kent,,,
Kingswood,Wiltshire,,,
Kington Mandeville,Somerset,,,
Kington Maundesvile,Somerset,,,
Kinkell,Ross and Cromarty,,,
Kinmel Park,Denbighshire,,,
Kinnaird Castle,Perthshire,,,
Kinnersley Wall,Shropshire,,,
Kinnerton,Cheshire,,,
Kinnerton,Flintshire (?),,,
Kinnoull,Perthshire,,,
Kinson,Dorset,,,
Kinstone,Aberdeenshire,,,
Kinver Edge,Staffordshire,,,
Kippax Park,Yorkshire,,,
Kippax,West Riding of Yorkshire,,,
Kippax,Yorkshire,,,
Kippen,Stirlingshire,,,
Kirby Grindalyth,East Riding of Yorkshire,,,
Kirby Grindalythe,East Riding of Yorkshire,,,
Kirby Hall,Northamptonshire,,,
Kirby,Northamptonshire,,,
Kirford,Sussex,,,
Kirk -Andrews - upon-Esk,Cumberland,,,
Kirk Bampton,Cumberland,,,
Kirk Burton,Yorkshire,,,
Kirk Hallam,Derbyshire,,,
Kirk Hallam,Derbyshire,,,
Kirk Hallom,Derbyshire,,,
Kirk Leavington,Yorkshire,,,
Kirk Newton,Northumberland,,,
Kirk Sandell,West Riding of Yorkshire,,,
Kirkapoll,Argyllshire,,,
Kirkbey Stephen,Westmorland,,,
Kirkburton,Yorkshire,,,
Kirkby Ireleth,Lancashire,,,
Kirkby Malham,West Riding of Yorkshire,,,
Kirkby Overblow,West Riding of Yorkshire,,,
Kirkby Ravensworth,North Riding of Yorkshire,,,
Kirkby Wharfe,Yorkshire,,,
Kirkby-in-Malham Dale al. Kirkby Malham,West Riding of Yorkshire,,,
Kirkby-le-Thorpe,Lincolnshire,,,
Kirkby-Malhamdale,West Riding of Yorkshire,,,
Kirkby-Mallory,Leicestershire,,,
Kirkby-Stephen,Westmorland,,,
Kirkcaldy Borough,Fifeshire,,,
Kirkcudbright,Kircudbrightshire,,,
Kirkcudbrightshire,Scotland,,,
Kirkdale,Lancashire,,,
Kirkdale,North Riding of Yorkshire,,,
Kirkden,Forfarshire,,,
Kirkehalum,Derbyshire,,,
Kirk-Ella or Kirkelley,Yorkshire,,,
Kirkfenton,Yorkshire,,,
Kirkhallam,Derbyshire,,,
Kirkhalom,Derbyshire,,,
Kirkhalome,Derbyshire,,,
Kirkham,East Riding of Yorkshire,,,
Kirkham,England,,,
